domains,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,char_number,char_word,char_symbol,Label
www.vxkuj.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
wanwanfc.online,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9333333333333333,0.06666666666666667,1
tonga.zhanfengs.com,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8947368421052632,0.10526315789473684,1
twjrclassgp.top,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9333333333333333,0.06666666666666667,1
yvsdfsk.shop,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
wjltyrk.shop,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
americanempire.shop,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9473684210526315,0.05263157894736842,1
obdhfa.shop,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
imperialism.shop,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9375,0.0625,1
xbkhld.shop,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
bullbearhub.top,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9333333333333333,0.06666666666666667,1
equity-avenues.com,0,0,0.07368421052631578,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
www.uqvam.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.ezdlc.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.riotm.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.tuxeb.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.qjnaq.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.rxmam.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.ipvfv.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.kvxno.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
diozhjx.shop,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
www.cgpfv.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.058823529411764705,0.0,0.8461538461538461,0.15384615384615385,1
www.hdwik.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.058823529411764705,0.0,0.8461538461538461,0.15384615384615385,1
tfgajks.shop,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
www.efuer.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.058823529411764705,0.0,0.8461538461538461,0.15384615384615385,1
www.nbidx.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.vqvmd.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.058823529411764705,0.0,0.8461538461538461,0.15384615384615385,1
www.zbssr.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.058823529411764705,0.0,0.8461538461538461,0.15384615384615385,1
gvwgb.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
jiujiangstocknews.top,0,0,0.08947368421052632,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9523809523809523,0.047619047619047616,1
www.cqeqf.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
kyhegjo.online,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9285714285714286,0.07142857142857142,1
www.wbbbm.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
lineme.work,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
sunqinglong.work,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9375,0.0625,1
fundup.shop,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
gtzdi.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
cashmachine.shop,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9375,0.0625,1
gtilhj.shop,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
sdifjkl.shop,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
btcbtc.site,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
twitf.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
shyy.shop,0,0,0.02631578947368421,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
cffqp.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
jklkxdfgvb.shop,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9333333333333333,0.06666666666666667,1
jykew.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
twxlsmj.shop,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
www.jfcwx.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.058823529411764705,0.0,0.8461538461538461,0.15384615384615385,1
tw-stock.store,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
ojwvr.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
pqzel.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
laog.daoshir.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
tbsqdsm.shop,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
zhu10.linfys.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.125,0.75,0.125,1
news.weidady.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
lver.keyxings.com,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
3zh.linedsy.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.06666666666666667,0.8,0.13333333333333333,1
laog.teachbi.com,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
yan20.zhanpong.com,0,0,0.07368421052631578,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,1
watear.top,0,0,0.031578947368421054,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9,0.1,1
whsdter.top,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,1,1,1,0.058823529411764705,0.0,0.9090909090909091,0.09090909090909091,1
tw.twetc.club,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
tw-cat.life,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8181818181818182,0.18181818181818182,1
tz.shjjjdhs.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
mvdiss-gov-tw.top,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8235294117647058,0.17647058823529413,1
gov-mvdis-tw.shop,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8235294117647058,0.17647058823529413,1
straqowa.top,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
waterwc.top,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
esunmobi.top,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,1,1,1,0.058823529411764705,0.0,0.9166666666666666,0.08333333333333333,1
chatatw.co.uk,0,0,0.04736842105263158,0,0,0,0,0,1,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
gov-mvdis-tw.icu,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8125,0.1875,1
gov-mvdis-tw.top,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8125,0.1875,1
tw.wutticyfji.top,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,1,1,1,0.058823529411764705,0.0,0.8823529411764706,0.11764705882352941,1
fetc-tw.xyz,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8181818181818182,0.18181818181818182,1
fetnet.hodeu.site,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
mvdis-gov.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
post-tw-dirac.genovafoodweek.com,0,0,0.14736842105263157,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
downloda.mtuln.top,0,0,0.07368421052631578,0,0,0,0,0,0,1,1,1,1,1,1,0.058823529411764705,0.0,0.8888888888888888,0.1111111111111111,1
linne.me,0,0,0.021052631578947368,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
stupidstock.shop,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9375,0.0625,1
mkgdhk.online,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9230769230769231,0.07692307692307693,1
ohrjt.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
gsjnq.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
randyinfor.online,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9411764705882353,0.058823529411764705,1
sun.lanyind.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
jajn9184.com,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,1
reginfor.online,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9333333333333333,0.06666666666666667,1
souuow9201.com,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.2857142857142857,0.6428571428571429,0.07142857142857142,1
lertw.com,0,0,0.02631578947368421,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
www.nptdg.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
luyltw.com,0,0,0.031578947368421054,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9,0.1,1
www.xwbxs.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.mptsy.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.058823529411764705,0.0,0.8461538461538461,0.15384615384615385,1
www.chlsp.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.udqpw.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.fscbh.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.058823529411764705,0.0,0.8461538461538461,0.15384615384615385,1
www.rktse.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.lzwrg.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.acufa.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.058823529411764705,0.0,0.8461538461538461,0.15384615384615385,1
skgood.shop,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
www.wsohw.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.qyyga.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
stkmz.shop,0,0,0.031578947368421054,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9,0.1,1
www.gkugm.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.wsqum.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.zuqvi.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.jzkalm.com,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
www.mwttz.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
junkstock.shop,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9285714285714286,0.07142857142857142,1
www.kgiwv.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
twcatec.club,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
twcatea.club,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
kopone.shop,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
www.suidyhui.shop,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
gov-mvdis-tw.cyou,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8235294117647058,0.17647058823529413,1
tw.qataripost.top,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
dfgtgyuj.shop,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9230769230769231,0.07692307692307693,1
twater.top,0,0,0.031578947368421054,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9,0.1,1
tw.ftecbot.top,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
tw.twertc.club,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.058823529411764705,0.0,0.8571428571428571,0.14285714285714285,1
ltd.grease.plus,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
tw.ftetcspay.icu,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
et-cnet.top,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8181818181818182,0.18181818181818182,1
chatwtw.net,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,1,1,1,0.058823529411764705,0.0,0.9090909090909091,0.09090909090909091,1
cqddzz.com,0,0,0.031578947368421054,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9,0.1,1
qsoern.com,0,0,0.031578947368421054,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9,0.1,1
emord.top,0,0,0.02631578947368421,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
rkeos.top,0,0,0.02631578947368421,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
zghhjdgj.com,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
web.fetcpayqi.top,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
web.fetcpayto.top,0,0,0.06842105263157895,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8823529411764706,0.11764705882352941,1
plaied.online,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9230769230769231,0.07692307692307693,1
exetreme.cc,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,0,0,0,1,0.058823529411764705,0.0,0.9090909090909091,0.09090909090909091,1
sharescope.top,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.058823529411764705,0.0,0.9285714285714286,0.07142857142857142,1
www.hxwjo.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
makecaijing.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9333333333333333,0.06666666666666667,1
xolioujsf.shop,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9285714285714286,0.07142857142857142,1
tsgl.ttyuiu.top,0,0,0.05789473684210526,0,0,0,1,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
fxbrc.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
equityedge.top,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9285714285714286,0.07142857142857142,1
wwww.vwyma.top,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8571428571428571,0.14285714285714285,1
www.mzcbl.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
investideasx.top,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9375,0.0625,1
qscshop.online,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9285714285714286,0.07142857142857142,1
pion.jfim.pub,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
cht-com-tw.top,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.7857142857142857,0.21428571428571427,1
tw.mdlsg0v.one,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.07142857142857142,0.7857142857142857,0.14285714285714285,1
tw.ftetcspay.top,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
skljbn8339.com,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.2857142857142857,0.6428571428571429,0.07142857142857142,1
qkrmwk18594.com,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.3333333333333333,0.6,0.06666666666666667,1
www.colinnet.online,0,0,0.07894736842105263,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8947368421052632,0.10526315789473684,1
holemoen.shop,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9230769230769231,0.07692307692307693,1
kfjmw1847.com,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.3076923076923077,0.6153846153846154,0.07692307692307693,1
www.uvxwn.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
sun10.zhanzing.com,0,0,0.07368421052631578,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,1
tpdrg.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
twcated.club,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
sharescopey.top,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9333333333333333,0.06666666666666667,1
jtrli.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
investideasw.top,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,1,1,1,0.058823529411764705,0.0,0.9375,0.0625,1
hrbga.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
mklbx.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
ywaet.online,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
advancedcancer.online,0,0,0.08947368421052632,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9523809523809523,0.047619047619047616,1
www.yrqid.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.yrwel.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.058823529411764705,0.0,0.8461538461538461,0.15384615384615385,1
www.uyvjq.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.xjuif.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.zoqor.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.shjcf.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.nximm.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.dgjxa.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.migke.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.rgstu.top,0,0,0.04736842105263158,0,0,0,1,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.zjjpb.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
dfsgdf.shop,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
www.zjuny.top,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.kjht.shop,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8461538461538461,0.15384615384615385,1
www.hwvbfhf.shop,0,0,0.06315789473684211,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.875,0.125,1
tweetx.site,0,0,0.03684210526315789,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9090909090909091,0.09090909090909091,1
toptwline.shop,0,0,0.05263157894736842,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9285714285714286,0.07142857142857142,1
jkljkfg.shop,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.9166666666666666,0.08333333333333333,1
huhw.shop,0,0,0.02631578947368421,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8888888888888888,0.1111111111111111,1
tw.twetc.xyz,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8333333333333334,0.16666666666666666,1
fetc-gov.com,0,0,0.042105263157894736,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8333333333333334,0.16666666666666666,1
poin.49bi.pub,0,0,0.04736842105263158,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.15384615384615385,0.6923076923076923,0.15384615384615385,1
cht.omhwor.plus,0,0,0.05789473684210526,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0.0,0.8666666666666667,0.13333333333333333,1
chaattwaw.net,0,0,0.04736842105263158,0,0,0,0,0,1,1,1,1,0,0,1,0.0,0.0,0.9230769230769231,0.07692307692307693,1
